ID,cc_cons,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,NetBanking_Flag,card_lim,emi_active,investment,cc_cons_old,dc_cons,cc_count,dc_count,debit_amount,credit_amount,max_credit_amount,debit_count,credit_count
5799,6283.0,0,1,53,1.0,29.700000000000003,9,1,243000,12523.11,1053639.81,11517.093333333332,8148.636666666666,28.666666666666668,2.6666666666666665,95536.29,87641.65666666666,39308.333333333336,46.0,3.0
6252,89837.0,0,0,46,2.0,2.6,3,1,350000,4412.02,435327.0,33616.18666666667,2673.34,18.666666666666668,9.333333333333334,28770.916666666668,15806.666666666666,25827.0,42.333333333333336,7.333333333333333
15821,2980.0,0,1,28,0.0,5.6000000000000005,1,1,453000,6678.35,138046.6,3554.94,5857.666666666667,8.333333333333334,18.0,55599.65333333334,218024.49666666667,13949.666666666666,52.0,7.333333333333333
8791,3960.0,1,1,67,2.0,47.0,2,1,371000,10625.77,105796.65,28143.13666666667,5833.686666666667,68.33333333333333,30.333333333333332,704490.7833333333,12366.583333333334,49158.666666666664,11.0,35.0
19691,16337.0,0,1,34,2.0,12.6,9,0,523000,4575.16,217577.5,14828.840000000002,1965.0333333333335,12.0,10.333333333333334,35953.426666666666,92460.46,102456.33333333333,36.333333333333336,64.66666666666667
3139,88860.0,0,1,28,1.0,8.0,10,0,100000,7041.97,243303.57,4648.6466666666665,1418.0,25.333333333333332,12.0,57424.39333333333,90289.39666666667,60977.333333333336,54.333333333333336,27.0
2904,16621.0,1,1,39,1.0,7.6,7,1,59000,135.08,186827.25,9938.396666666666,11510.539999999999,15.666666666666666,2.0,61095.26333333333,37354.28333333333,27428.666666666668,47.0,12.666666666666666
6275,4271.0,0,0,47,2.0,5.4,4,1,371000,4257.96,226037.7,36263.64666666667,7371.3,29.333333333333332,11.0,41528.67333333333,41388.926666666666,250083.18333333335,28.333333333333332,5.666666666666667
18249,291213.0,0,1,35,1.0,10.5,3,1,352000,9193.15,32602.0,11753.340000000002,12875.746666666666,30.0,30.666666666666668,26334.416666666668,91675.0,32804.666666666664,5.666666666666667,4.333333333333333
5638,25248.0,0,1,33,1.0,3.9,7,1,471000,5015.31,163756.4,69580.455,22865.146666666667,27.666666666666668,12.666666666666666,117272.58,71988.78666666667,31178.333333333332,18.0,17.0
16961,14363.0,0,1,31,1.0,7.7,5,0,362000,3695.9,204791.27,25751.55,9928.166666666666,33.333333333333336,6.666666666666667,30240.78,59295.53,185455.33333333334,68.33333333333333,3.6666666666666665
8667,13139.0,0,1,53,0.0,29.700000000000003,10,1,67000,1115.83,375383.57,13500.25,12881.970000000001,23.666666666666668,35.666666666666664,33165.42333333333,37655.666666666664,30771.096666666668,17.333333333333332,31.666666666666668
2782,4490.0,1,1,63,1.0,21.5,5,0,66000,78800.7,453472.73,26474.679999999997,2277.6666666666665,9.666666666666666,33.666666666666664,64379.090000000004,51769.920000000006,28330.0,30.0,2.3333333333333335
13506,287129.0,0,1,44,1.0,19.200000000000003,3,1,340000,18992.62,144846.25,17256.548333333336,11466.273333333333,33.333333333333336,21.0,119457.31,23986.923333333336,23309.37,65.0,26.333333333333332
19972,860.0,1,1,32,1.0,10.8,5,1,100000,456.99,308634.74012000003,14522.596666666666,7279.926666666666,11.666666666666666,22.666666666666668,93222.03333333333,51505.0,42108.0,11.0,10.0
1035,7375.0,0,1,37,0.0,11.9,8,0,395000,1181.47,5013509.0,13231.063333333334,9616.483333333334,30.666666666666668,17.666666666666668,40402.42,25462.95,119067.0,56.0,17.666666666666668
16356,4854.0,0,1,67,1.0,14.1,2,1,184000,4575.16,111758.0,2893.536666666667,2187.5866666666666,15.333333333333334,18.333333333333332,79689.06,54131.0,40543.0,13.0,27.666666666666668
16040,13234.0,0,1,40,1.0,2.0,4,1,371000,1033.85,68298.5,14956.1,14302.0,14.333333333333334,8.333333333333334,109209.73,60160.78666666666,114110.0,37.0,19.333333333333332
14155,16594.0,0,1,33,0.0,1.3,7,0,574000,8367.27,58419.0,7360.973333333332,1897.6666666666667,27.666666666666668,13.333333333333334,34359.833333333336,106949.59666666668,13690.0,10.666666666666666,40.0
2527,403833.0,0,1,32,0.0,6.0,10,1,27000,2561.2,156027.34,12996.000000000002,5130.570000000001,17.666666666666668,21.0,96354.58333333333,77571.33333333333,39842.666666666664,55.0,29.333333333333332
4528,4176.0,0,1,44,0.0,4.800000000000001,1,1,479000,157951.88,226554.43,6553.7699999999995,4495.186666666667,58.666666666666664,17.666666666666668,44455.96666666667,77917.70333333332,30057.333333333332,15.0,18.333333333333332
4759,9227.0,0,1,35,1.0,9.0,9,1,233000,4257.75,1324391.2,13936.376666666669,1806.32,9.0,19.333333333333332,31872.633333333335,44237.333333333336,38281.333333333336,65.0,13.0
1167,2428.0,0,1,44,1.0,12.0,2,1,48000,26458.5,196043.33,12660.026666666667,5573.683333333333,14.0,19.333333333333332,57430.166666666664,62176.94666666666,22966.666666666668,28.0,12.666666666666666
8543,439.0,0,1,44,0.0,2.4000000000000004,1,1,302000,3392.22,219663.51,6762.436666666666,2088.79,22.0,13.666666666666666,113541.66666666667,32969.92333333333,35601.0,64.33333333333333,1.6666666666666667
12978,2568.0,0,1,42,0.0,4.4,9,1,525000,6812.18,113814.0,21577.673333333336,2739.15,20.666666666666668,18.333333333333332,24642.333333333332,38185.78666666667,104779.33333333333,10.0,2.3333333333333335
146,14948.0,0,1,29,2.0,4.5,2,0,402000,1247.23,50494.7,12771.966666666667,4108.743333333333,18.666666666666668,8.333333333333334,35195.503333333334,15468.916666666666,87597.66666666667,13.666666666666666,21.333333333333332
15838,11692.0,1,1,66,1.0,9.2,8,1,371000,63.14,219722.55,9936.491666666667,7590.45,55.333333333333336,5.333333333333333,120565.48999999999,48542.0,24942.0,128.0,5.333333333333333
981,6756.0,0,1,55,0.0,7.0,8,1,381000,4810.1,384878.35,15736.06,9680.46,46.666666666666664,11.0,213751.62,94343.66666666667,25353.0,76.33333333333333,18.666666666666668
15512,167446.0,0,1,32,1.0,8.4,7,1,327000,419.24,60616.6,10187.656666666668,9441.356666666667,29.333333333333332,2.3333333333333335,12651.786666666667,73306.59,26589.666666666668,17.0,37.333333333333336
15725,11374.0,1,1,32,1.0,6.0,4,0,50900,4157.17,375342.0,6912.761666666666,3573.693333333333,27.666666666666668,29.666666666666668,27745.50333333333,55359.37666666667,40144.63333333333,36.333333333333336,26.0
6567,19956.0,0,1,66,0.0,41.400000000000006,6,1,271000,7879.04,2009720.25,6606.883333333334,3395.0033333333336,30.333333333333332,17.0,33780.043333333335,59384.0,66568.33333333333,69.33333333333333,50.333333333333336
15579,290224.0,0,1,35,0.0,7.5,3,1,371000,10649.31,174778.66999999998,7900.693333333334,5674.676666666666,24.333333333333332,18.666666666666668,101643.08666666667,43699.96666666667,33266.666666666664,21.0,4.0
9030,2958.0,0,1,66,1.0,41.400000000000006,1,1,34000,1466.23,212215.56006,10815.603333333333,21599.313333333335,30.333333333333332,10.666666666666666,27001.813333333335,34098.12,98077.66666666667,47.666666666666664,5.333333333333333
7056,12506.0,0,1,40,1.0,18.0,7,1,47000,10906.5,106613.0,3095.7233333333334,1448.993333333333,5.0,2.3333333333333335,117679.62,58672.79,29147.333333333332,93.0,13.333333333333334
2626,2091.0,0,0,69,2.0,19.6,3,0,256000,2505.43,35218.8,12540.278333333334,11893.333333333334,11.0,19.0,47509.41333333333,15013.050000000001,25173.333333333332,29.0,3.0
10998,18917.0,0,1,35,1.0,3.0,5,0,290000,10068.08,1221584.1,6471.866666666668,12278.553333333335,34.666666666666664,4.0,276561.35000000003,172756.32333333333,49051.0,19.333333333333332,22.0
9288,16211.0,1,1,63,1.0,43.0,2,1,120000,946.55,1679877.2,48469.583333333336,2694.023333333333,45.333333333333336,32.0,59783.38999999999,28112.0,18886.579999999998,30.333333333333332,10.333333333333334
17904,5234.0,1,0,53,1.0,29.700000000000003,3,0,87000,2125.87,321932.7,9842.821666666667,9087.356666666667,35.0,28.333333333333332,31884.093333333334,28909.0,29577.333333333332,58.0,6.0
12001,6494.0,0,1,34,1.0,14.0,1,1,576000,1942.35,335832.6,70402.82666666668,3397.9966666666664,62.666666666666664,9.333333333333334,42342.746666666666,129198.67666666668,16567.333333333332,47.666666666666664,3.3333333333333335
8265,17188.0,0,1,33,0.0,7.800000000000001,9,0,395000,212.53,431144.53,11338.123333333335,2981.5033333333336,49.0,6.333333333333333,111356.77333333333,87071.21666666666,27060.716666666664,27.666666666666668,11.666666666666666
627,8393.0,0,1,35,0.0,12.0,10,1,147000,6945.0,705084.0,13895.31,10545.266666666666,40.333333333333336,23.0,26153.53,44304.083333333336,22223.0,50.666666666666664,2.6666666666666665
12915,19999.0,0,1,42,1.0,22.0,4,1,39000,23857.24,2399834.0,7716.34,12787.716666666667,32.0,5.666666666666667,27803.21666666667,125520.0,89649.33333333333,2.0,3.3333333333333335
9130,5693.0,0,1,35,0.0,7.5,2,1,198000,7248.76,3646412.136,8279.763333333334,3048.26,27.666666666666668,29.333333333333332,74194.76333333334,23938.63666666667,36004.333333333336,57.666666666666664,6.666666666666667
1923,13625.0,0,1,67,1.0,18.8,3,0,120500,3063.22,857730.4,18336.008333333335,8460.503333333332,22.0,18.333333333333332,30443.733333333334,107175.0,91533.40000000001,50.666666666666664,15.666666666666666
4636,95590.0,0,1,28,1.0,6.4,1,1,47000,10020.93,10733398.06,10679.073333333334,11956.846666666666,29.0,4.666666666666667,123592.17666666668,108284.33333333333,24511.0,50.333333333333336,4.666666666666667
19349,331696.0,0,1,55,0.0,7.0,6,1,381000,5774.86,129539.4,11047.89,5367.0,22.666666666666668,39.0,154793.81666666668,111825.71,29783.0,47.0,15.333333333333334
1480,7509.0,0,1,46,1.0,5.2,8,1,272000,2197.32,1466428.6,11072.371666666666,3242.6666666666665,35.666666666666664,13.0,56526.65,80970.66666666667,78962.0,60.666666666666664,8.333333333333334
19435,8475.0,1,0,44,0.0,9.6,7,1,494000,15141.26,54908.0,70991.90333333334,1818.8666666666668,11.666666666666666,38.333333333333336,30762.88,49573.333333333336,39547.333333333336,41.0,7.666666666666667
525,5979.0,0,1,66,0.0,36.8,7,0,568000,2202.47,252045.13999999998,15259.306666666665,24759.736666666664,21.333333333333332,10.0,97749.45333333332,59577.333333333336,99160.33333333333,11.666666666666666,35.666666666666664
17826,14787.0,0,1,37,1.0,6.800000000000001,8,1,352000,2566.83,61573.0,16602.463333333333,1548.7,41.0,4.0,51124.25,125825.84333333332,41808.666666666664,46.333333333333336,11.333333333333334
2605,11399.0,0,1,35,0.0,12.0,1,0,199999,90.52,336615.57,20486.185,10538.773333333333,50.333333333333336,17.0,61003.926666666666,43684.613333333335,31769.26,32.0,7.333333333333333
6368,126406.0,0,1,33,1.0,6.5,1,1,340000,11862.24,535994.0,28072.338333333333,7315.183333333333,52.333333333333336,14.333333333333334,73009.56,88121.0,22736.5,26.0,32.0
11097,12655.0,0,1,64,1.0,44.0,10,1,199999,3470.57,839865.7899999999,7211.13,4720.666666666667,195.66666666666666,12.666666666666666,19597.170000000002,54146.666666666664,52162.666666666664,38.0,3.0
9276,12663.0,0,1,44,0.0,21.6,7,1,75000,21938.75,753994.05,4754.386666666666,1448.6666666666667,58.0,10.333333333333334,175118.97666666665,68154.74666666667,27074.333333333332,25.0,16.0
3097,2161.0,0,1,34,1.0,12.6,4,0,329000,233.15,163013.83000000002,33866.01666666667,4365.89,19.0,30.0,30143.190000000002,26850.309999999998,119235.33333333333,33.333333333333336,19.666666666666668
12454,2110.0,0,1,67,1.0,9.4,4,0,461000,7705.75,33862.79,15428.909999999998,6149.0,67.0,40.333333333333336,117797.0,353056.6433333333,33913.333333333336,41.666666666666664,36.333333333333336
17391,12450.0,1,1,58,1.0,15.2,6,1,199999,7644.63,218439.0,11785.536666666667,5271.88,37.0,21.0,23340.816666666666,49578.0,21921.0,26.333333333333332,5.333333333333333
2312,5534.0,0,1,40,1.0,12.0,4,0,382000,2244.32,147398.25,14677.623333333331,15022.316666666666,38.0,30.0,91143.58,57214.79,50581.0,44.333333333333336,20.333333333333332
15701,17887.0,0,1,27,0.0,4.9,1,1,579000,4288.13,773857.7,7404.8,7458.343333333334,75.33333333333333,31.0,33313.46333333334,121706.83666666667,19909.333333333332,24.0,18.333333333333332
7154,13151.0,1,1,31,1.0,2.2,9,1,371000,4057.32,305677.4,15924.79,2947.693333333333,5.666666666666667,33.333333333333336,63685.450000000004,53889.333333333336,21970.666666666668,32.0,28.666666666666668
13606,131110.0,0,0,37,1.0,6.800000000000001,1,1,568000,241.21,106425.04999999999,11651.568333333335,2905.6666666666665,29.666666666666668,7.333333333333333,20799.789999999997,141352.43666666668,53009.9,59.333333333333336,10.333333333333334
16258,14277.0,1,1,47,1.0,8.1,7,1,225000,470.52,54360.66,17124.141666666666,8781.0,35.0,3.6666666666666665,37489.03,29911.083333333332,40335.96333333333,71.66666666666667,54.0
2162,11150.0,0,1,62,1.0,42.0,5,1,483000,256.58,212889.69,14528.546666666667,4836.92,222.0,5.0,56061.36000000001,82005.36333333333,34600.333333333336,55.666666666666664,27.666666666666668
15005,2467.0,0,1,34,1.0,14.0,5,1,750000,131.65,530716.1200700001,31616.443333333333,6928.666666666667,27.666666666666668,24.333333333333332,32682.940000000002,99708.48333333334,109731.0,22.333333333333332,23.333333333333332
16617,142.0,0,0,66,1.0,41.400000000000006,7,1,75000,17498.33,551764.6499999999,10216.333333333334,5965.966666666667,20.666666666666668,35.0,71744.35333333333,50684.666666666664,33790.333333333336,67.0,8.0
2116,11817.0,0,1,66,0.0,23.0,7,1,232000,421.64,1825320.8,18226.42,6833.9766666666665,17.666666666666668,2.3333333333333335,34003.73333333333,92089.33333333333,43357.666666666664,59.333333333333336,9.0
17764,331787.0,0,1,35,1.0,10.5,5,0,48000,8203.74,322270.15,3919.3766666666666,8709.666666666666,40.666666666666664,7.666666666666667,42484.236666666664,21859.666666666668,59703.333333333336,27.666666666666668,36.0
1098,881.0,0,1,55,1.0,3.5,2,0,114000,1634.17,1777125.87,13429.769999999999,11107.12,22.666666666666668,17.666666666666668,35219.4,130821.33333333333,24103.666666666668,26.0,5.666666666666667
14781,129210.0,0,1,42,0.0,4.4,8,1,129000,1696.09,304678.65,18419.57,8038.266666666667,16.333333333333332,7.333333333333333,75066.92,56976.72666666666,123958.66666666667,47.333333333333336,14.333333333333334
4915,12695.0,0,1,47,1.0,21.6,10,1,232000,5154.26,240370.8,11693.82,3477.3333333333335,30.666666666666668,20.333333333333332,27402.2,36219.0,38767.333333333336,39.666666666666664,16.666666666666668
16972,5744.0,0,1,35,0.0,7.5,2,0,199999,3518.62,55831.5,32755.926666666666,11628.15,20.0,28.0,39852.53,99305.95333333332,39856.0,20.666666666666668,8.666666666666666
6793,3637.0,0,1,47,1.0,8.1,1,1,256000,2033.08,147994.71,17252.003333333334,2053.3333333333335,19.0,6.333333333333333,36376.70333333333,309430.6666666667,17268.666666666668,53.333333333333336,18.0
6017,17284.0,0,1,46,1.0,15.6,3,1,152000,7229.19,546874.6,10672.063333333334,6790.883333333334,48.333333333333336,33.666666666666664,29388.233333333334,52277.583333333336,53892.0,16.0,23.666666666666668
6404,6208.0,0,1,60,2.0,20.0,7,1,447000,8388.56,206648.79022999998,11127.535000000002,2730.103333333333,15.333333333333334,19.333333333333332,28038.063333333335,58765.666666666664,99473.29666666668,87.66666666666667,24.666666666666668
12311,4962.0,0,1,56,0.0,14.4,7,1,340000,613.27,698883.05,15890.153333333334,7688.333333333333,22.0,41.666666666666664,48896.82,183603.99,54366.333333333336,61.0,20.666666666666668
11769,8201.0,0,1,42,1.0,4.4,2,1,75000,5218.06,257651.16005999997,7493.956666666666,5573.0,45.333333333333336,24.333333333333332,22687.8,39450.96,11846.666666666666,41.666666666666664,11.333333333333334
1236,18141.0,0,1,47,1.0,18.9,8,0,453000,2973.02,209963.0,46544.763333333336,2578.0,12.333333333333334,24.666666666666668,638417.9466666667,35984.503333333334,40589.333333333336,25.666666666666668,42.666666666666664
13000,23661.0,0,1,55,1.0,17.5,7,1,169000,592.64,131591.0,14251.986666666666,2766.08,20.666666666666668,47.333333333333336,38795.21666666667,36066.65666666667,32057.75,57.0,1.3333333333333333
19154,4162.0,0,1,42,2.0,22.0,5,1,138000,20026.71,197308.05,14079.23666666667,5713.666666666667,35.333333333333336,9.0,52606.78,48992.806666666664,21929.0,31.666666666666668,33.333333333333336
16780,1439.0,1,1,40,1.0,16.0,10,1,198000,9277.76,904116.0,4155.400000000001,6956.783333333333,198.33333333333334,14.333333333333334,37052.950000000004,54767.049999999996,512460.0,35.0,11.666666666666666
12651,15247.0,0,1,63,1.0,8.6,2,1,75000,2303.68,289541.4,5642.963333333333,4685.0,14.0,6.0,41798.51333333333,50591.630000000005,26076.0,29.0,41.0
10146,15739.0,0,0,35,1.0,15.0,8,1,276000,8008.67,395612.39,1424.6666666666667,9019.253333333334,16.333333333333332,33.0,154836.77,26376.306666666667,51137.666666666664,32.666666666666664,5.0
4568,2957.0,0,1,42,1.0,22.0,1,1,125000,3994.23,314865.16,20303.22,40368.35333333333,13.666666666666666,44.333333333333336,41371.89333333333,41995.0,28770.666666666668,45.666666666666664,7.666666666666667
10808,122904.0,0,1,30,1.0,5.0,9,1,78000,9860.41,4217525.5,7002.133333333334,6720.666666666667,80.0,56.666666666666664,63954.37333333333,107315.66666666667,22006.0,61.666666666666664,27.666666666666668
13021,10317.0,0,1,53,1.0,13.2,2,1,114000,6794.21,237559.1,12477.816666666666,10990.966666666667,57.0,14.333333333333334,49578.079999999994,12617.0,49825.333333333336,28.333333333333332,5.333333333333333
1968,103563.0,1,1,30,0.0,3.0,1,1,494000,1923.52,203623.8,32627.218333333334,26908.933333333334,21.333333333333332,3.3333333333333335,42640.863333333335,100305.09666666668,14621.0,33.0,12.666666666666666
13858,2252.0,0,1,36,0.0,14.4,7,1,125000,5823.81,63497.350000000006,15116.066666666666,9113.0,13.0,53.666666666666664,61796.59333333333,57562.5,41406.426666666666,40.0,36.333333333333336
13899,20367.0,1,1,60,1.0,12.0,10,1,290000,3865.03,5049454.0,18002.216666666667,10787.433333333332,67.66666666666667,10.333333333333334,51251.90333333334,132843.38666666666,18268.333333333332,31.666666666666668,5.666666666666667
7365,503.0,1,1,55,2.0,7.0,5,0,350000,918.15,294101.35,28258.443333333333,4362.066666666667,62.666666666666664,16.333333333333332,29041.089999999997,17880.666666666668,12595.909999999998,55.333333333333336,11.0
15077,403241.0,0,1,64,2.0,35.2,5,1,124000,9925.36,209707.93,9817.263333333334,8883.113333333333,41.0,22.0,40881.62333333333,84718.66666666667,37444.0,65.66666666666667,25.666666666666668
16559,16273.0,0,1,42,1.0,8.8,8,1,213000,19566.06,271626.45,21790.396666666667,4824.166666666667,28.666666666666668,38.333333333333336,12285.536666666667,37487.0,60396.333333333336,24.333333333333332,15.333333333333334
5571,207323.0,0,1,42,0.0,19.8,4,1,49999,5556.67,2036746.0,4477.876666666667,3377.5,34.333333333333336,9.666666666666666,52490.073333333334,122417.32,28162.0,30.666666666666668,23.0
12618,17817.0,0,1,44,0.0,16.8,3,1,150000,259.24,606449.55,7429.296666666666,6867.0,69.0,36.0,93820.15000000001,112472.60999999999,34126.333333333336,38.0,45.333333333333336
17964,127018.0,0,1,30,1.0,10.0,4,1,100000,1133.94,632162.12,14424.669999999998,10196.226666666667,31.666666666666668,16.0,77456.50333333334,42825.08666666667,52120.0,28.0,3.6666666666666665
17779,8520.0,1,0,53,1.0,29.700000000000003,6,1,17000,150845.07,245057.15,10533.883333333333,16943.84,71.66666666666667,14.666666666666666,186751.97333333336,77995.95333333332,61332.0,74.33333333333333,18.666666666666668
3814,126329.0,0,1,66,1.0,27.6,8,1,518000,1033.85,42200.0,10791.41,10910.986666666666,82.0,10.0,113229.60333333333,102405.66666666667,46559.666666666664,84.33333333333333,12.666666666666666
16931,7291.0,1,1,31,1.0,3.3000000000000003,5,1,206000,13588.27,4960847.0,9429.41,7822.493333333333,36.666666666666664,40.666666666666664,17672.703333333335,42164.91333333334,20887.0,71.33333333333333,3.0
15825,11984.0,0,1,47,0.0,24.3,9,0,472000,2433.75,149587.87006999998,16393.453333333335,9944.640000000001,28.666666666666668,32.0,10604.823333333334,71146.13666666667,34277.81333333333,19.333333333333332,3.3333333333333335
779,26961.0,0,1,55,1.0,7.0,1,1,510000,5935.83,308176.1,17340.573333333334,10959.666666666666,36.666666666666664,22.0,179488.81333333332,26205.920000000002,81015.0,38.666666666666664,31.666666666666668
7091,2777.0,0,1,60,2.0,36.0,8,1,26000,971.01,1654980.5,12234.230000000001,18533.336666666666,19.0,19.333333333333332,34398.07,101088.36666666665,49910.666666666664,40.0,34.0
3411,14635.0,0,0,36,1.0,9.6,5,1,49999,355.86,300567.0,3300.61,8770.573333333334,46.0,28.333333333333332,39233.36666666667,78024.0,27487.0,45.666666666666664,4.0
2807,2366.0,1,1,33,0.0,13.0,9,1,125000,1748.28,253665.4,6445.599999999999,7159.066666666666,20.333333333333332,26.333333333333332,65674.27,26252.936666666665,25120.666666666668,44.0,17.666666666666668
17153,222976.0,0,1,66,0.0,36.8,4,1,345000,271.66,315716.25,22008.533333333336,4326.3,14.0,23.0,10913.133333333333,82321.33333333333,33032.666666666664,55.666666666666664,5.0
15326,6359.0,1,1,42,1.0,17.6,3,0,47000,3184.71,10697666.5,43248.433333333334,10364.836666666666,58.0,31.0,30613.766666666666,58035.5,32073.273333333334,30.666666666666668,4.0
1616,10580.0,1,1,56,0.0,3.6,10,1,27000,1868.79,419050.0,16230.393333333333,3066.8333333333335,40.666666666666664,34.0,40159.37666666667,26754.083333333332,43627.666666666664,33.666666666666664,8.333333333333334
9591,30685.0,0,1,29,0.0,9.0,1,1,720000,38210.02,182880.5,3085.3366666666666,11903.93,44.333333333333336,15.333333333333334,123383.82,28216.91333333333,44162.0,31.666666666666668,4.666666666666667
2781,16937.0,0,1,37,0.0,15.3,8,1,199999,17199.2,246815.4,59794.73500000001,1910.26,33.333333333333336,35.333333333333336,36195.666666666664,43537.333333333336,23550.666666666668,16.0,13.666666666666666
4985,12214.0,0,1,66,0.0,46.0,7,1,172000,7477.67,7667713.87,13507.503333333334,13611.463333333333,184.33333333333334,33.666666666666664,72369.32333333333,63749.59666666667,24800.333333333332,53.333333333333336,15.666666666666666
2794,676.0,0,1,62,0.0,42.0,8,1,100000,1336.88,2330937.0,7291.473333333332,5852.843333333333,25.0,3.0,25587.273333333334,118120.66666666667,22347.0,86.66666666666667,13.666666666666666
19175,18915.0,1,1,33,1.0,11.7,3,1,17000,7000.01,40958.3,37125.21666666667,5188.206666666666,8.666666666666666,13.666666666666666,117504.12666666666,68450.24333333333,35555.23,74.66666666666667,5.0
18076,1377.0,0,1,42,1.0,15.4,4,0,167000,40438.02,197225.35,8675.343333333332,3166.64,52.666666666666664,25.666666666666668,29641.093333333334,35739.829999999994,30980.666666666668,10.0,2.0
9558,6319.0,0,1,34,0.0,9.8,5,1,381000,3530.18,1704316.95,19742.42,4618.7733333333335,37.666666666666664,8.0,46873.4,122141.94,27003.333333333332,50.0,4.666666666666667
10113,12886.0,0,1,66,1.0,27.6,10,1,720000,17350.88,110409.2,9933.0,6325.786666666667,19.0,45.333333333333336,30412.103333333333,43382.806666666664,41585.55333333334,12.0,15.666666666666666
11007,1014.0,0,0,40,2.0,10.0,9,1,403000,4048.66,236641.0,3852.0399999999995,2045.5,12.0,39.333333333333336,52596.02,60043.833333333336,24631.333333333332,40.333333333333336,12.0
15379,28284.0,0,1,47,1.0,8.1,4,0,350000,21141.74,81501.8,12735.643333333333,5620.666666666667,9.666666666666666,19.0,32046.206666666665,51175.920000000006,27541.666666666668,23.0,35.333333333333336
8301,20182.0,1,1,33,1.0,7.800000000000001,5,0,104000,1593.26,261986.9,8948.82,15686.763333333334,28.333333333333332,35.0,24963.61333333333,53411.60333333333,32811.333333333336,63.0,27.0
17854,17623.0,0,1,33,2.0,10.4,5,1,67000,16545.28,197651.5,32636.78,3492.726666666667,59.0,11.0,46890.26666666666,57180.71,37742.666666666664,48.666666666666664,10.333333333333334
18681,7437.0,0,1,60,0.0,8.0,6,1,100000,17.08,221497.65,9511.0,5148.153333333334,47.666666666666664,38.666666666666664,106776.75,73029.08666666667,26593.333333333332,14.333333333333334,19.333333333333332
6676,331564.0,0,0,42,0.0,8.8,8,1,371000,70737.77,62329.8,37024.57833333333,1170.7933333333333,13.666666666666666,35.0,87983.44666666667,20664.263333333332,27772.0,19.0,21.333333333333332
14707,329872.0,0,1,27,0.0,4.2,6,0,110000,284.79,206644.0,13500.973333333333,5025.413333333333,55.0,36.0,46869.293333333335,27477.833333333332,63861.333333333336,24.0,8.333333333333334
19937,8898.0,0,0,27,1.0,4.2,2,1,232000,550.05,173462.8,13798.336666666668,1560.4599999999998,13.666666666666666,11.333333333333334,41384.5,27783.47,24863.333333333332,30.333333333333332,33.0
18808,17646.0,0,1,35,1.0,10.5,10,0,359000,3024.35,349579.0,40176.26500000001,3801.963333333333,14.0,8.0,141499.74666666667,71691.16666666667,122839.66666666667,102.33333333333333,2.0
4631,14814.0,1,1,40,1.0,6.0,6,1,104000,6793.09,124275.7,2427.2916666666665,2281.7466666666664,52.0,7.333333333333333,19815.61333333333,66033.66666666667,188878.66666666666,5.333333333333333,14.666666666666666
8579,4163.0,0,1,42,1.0,8.8,7,1,139000,40438.02,125952.0,16618.343333333334,12677.633333333331,26.333333333333332,15.0,208533.33666666667,24988.0,56944.333333333336,2.3333333333333335,33.666666666666664
717,10016.0,0,1,55,1.0,17.5,1,1,120500,823.57,294114.6,11905.355000000001,7419.336666666667,28.0,17.0,155892.31333333332,29507.839999999997,21543.0,23.333333333333332,6.666666666666667
12471,2351.0,0,1,42,1.0,22.0,8,1,375000,2060.86,83660.9,2476.3133333333335,4605.056666666666,2.3333333333333335,6.0,33732.32666666667,80924.16666666667,137191.0,18.0,17.0
6935,3730.0,0,1,34,1.0,8.4,2,0,367000,9523.56,106920.7,11301.213333333333,2030.6666666666667,25.333333333333332,10.666666666666666,104083.31666666667,48758.333333333336,27611.666666666668,31.666666666666668,42.333333333333336
337,4045.0,0,1,29,1.0,2.7,2,0,353000,2202.47,276724.95,21367.29,9300.463333333333,45.333333333333336,22.0,60777.82,35763.84666666667,33137.0,34.333333333333336,16.333333333333332
841,18405.0,0,1,53,0.0,6.6000000000000005,7,0,173000,9372.41,660370.0,13435.840000000002,3401.0333333333333,4.0,6.0,51526.59333333333,202568.19999999998,50300.0,53.333333333333336,12.333333333333334
4853,407579.0,0,1,27,0.0,3.5,2,1,461000,1642.76,136301.0,22489.451666666664,7284.873333333333,7.0,26.333333333333332,27492.573333333334,39806.333333333336,17605.333333333332,71.66666666666667,39.333333333333336
2743,29439.0,0,1,27,2.0,5.6000000000000005,4,1,25000,39725.97,73651.08,11045.491666666667,4286.666666666667,30.666666666666668,39.0,148430.31333333332,49857.166666666664,103199.33333333333,47.666666666666664,18.666666666666668
3472,8060.0,1,0,40,0.0,8.0,7,0,301000,2165.93,1614392.25,16451.32333333333,3748.0,32.666666666666664,26.333333333333332,45813.06666666667,44469.5,26489.666666666668,9.333333333333334,15.666666666666666
6987,14482.0,0,0,32,1.0,9.6,1,1,100000,7682.31,273057.93,11182.393333333333,8677.333333333334,3.3333333333333335,5.666666666666667,19840.626666666667,54268.666666666664,89290.10666666667,59.666666666666664,16.666666666666668
19749,131594.0,1,1,33,1.0,2.6,3,1,293000,1875.47,40558.0,10646.073333333334,8669.609999999999,16.0,10.0,85566.40333333334,148293.45333333334,23014.333333333332,14.333333333333334,33.666666666666664
11784,31667.0,0,1,27,1.0,7.0,5,1,124000,25711.18,6500.23006,17644.02666666667,22439.963333333333,53.333333333333336,13.0,22347.38,57200.666666666664,81178.25666666667,41.0,4.0
